,1,2,3
c144bc0a-fe1e-5989-8dfb-bf94db60fa71,3254,2870,98
c2ee532c-c6c5-56af-bdfe-5357e590386b,3254,2870,98
70ad9efd-d1c7-538a-ae56-8b465b641cf7,3254,2870,890
57a4b7ec-5c6d-52bd-8f71-7740ad973117,2870,3510,153
8a94c318-8988-5cb8-b233-610f7be409d8,3254,2870,153
340f128a-6345-56e3-8c5c-462dfc319c96,3254,2870,98
f69cbebc-3471-58d2-9ddd-bd17c0a96caa,3254,2870,153
217cf72c-32b1-56d9-aa57-f17a9abba697,3254,2870,827
13bfd0df-c925-5f2a-82c0-e5d2645e4903,3254,2870,98
aed8214c-c356-58f6-add6-5be73123428e,3254,2870,153
27da4a05-54c9-5546-a768-21b06084b67d,3254,2870,98
4cc5c072-4936-58d4-bcb3-42272724e8f2,3254,2870,827
b8be7103-f7c7-5fc0-a196-6a7f8363943b,3254,2870,98
ac89c1aa-5fe5-56f7-9a42-3039fcf35c75,3254,2870,153
740c51f4-7fca-5c63-8380-1fede2693323,3254,2870,98
0884c933-3b26-5ad1-ad18-7126a32e2873,3254,2870,98
72849dc6-6728-506f-8aff-73fe8819e037,3254,153,171
e38aeca1-e018-55ae-b11c-530f6b9265bf,3254,2870,98
4657b81b-2fc8-524b-b97f-98a4749621cd,3254,2870,94
00eefca6-b811-5a73-98f5-c6e3f07c8167,3254,2870,98
7d1fff9b-2a79-52fb-af21-c1a6be3b3bd5,3254,2870,98
14af6665-cefc-50c3-a248-21c10b8245c3,3254,2870,153
17138881-a7c1-596a-801f-a55744c0502c,3254,2870,94
73559551-04eb-514a-adcb-59da04617160,3254,2870,94
16f6262e-db6b-5f4b-b0f9-5923b833a80d,3254,2870,98
027e2eda-6429-5e86-88ce-edc61086144d,3254,2870,98
383a3a9c-82b6-596c-80ee-4442f876d74e,3254,2870,827
abc378d4-79f1-570b-8736-90aeef231ba6,3254,2870,98
b9f42d43-6452-5282-91ce-c4f347bb3478,3254,2870,153
56cce442-0c8e-58c4-a40f-15ee6c88bd1e,3254,2870,98
4e00a5f3-8e5e-5c18-bd4a-4b4d5b56ffb9,3254,2870,94
24110db1-f744-5a38-ab6b-79f4faba4113,3254,2870,94
9ea55ee1-63b3-5ca9-8a8d-1f74c566337d,3254,2870,98
d33a9889-88b3-5cef-bd6b-dba8c53ad8fa,3254,2870,153
d076f22a-5cbb-5f89-9461-ea11657d82e9,3254,2870,98
6b7d3504-b562-576d-875a-b565377e2eae,3254,2870,98
78e9ea59-0a71-5f3e-9adb-5b72c32da40d,3254,2870,98
cd530637-01cd-5aa9-a12f-bb57a9a9fc44,3254,2870,153
523d2aaa-0ab4-519c-8d47-e41cdb1a7942,3254,2870,94
ff01232f-85af-59f4-b2a3-d78c3dc12031,3254,2870,153
977d64bf-7d24-55dd-beb3-3f4e4e05f89f,3254,2870,153
655e7aeb-fa45-5dd3-9b9c-ec8b1b9f4667,3254,2870,98
2e48a75a-9373-5322-bcdc-437c57f4e6f6,3254,2870,98
9ec6322e-9e65-5f80-b5d6-8e16b0a73e65,3254,2870,98
afa748d6-e99c-5c77-bdee-81af8cdfab73,3254,2870,98
14f358e3-d8df-57a3-a885-3ea5283fd253,3254,2870,98
9908548f-c956-5cbc-b4cc-a74f453caa18,3254,2870,153
45110092-b7e9-5dad-8aaa-9a7577921749,3254,2870,98
a4062e07-0b6d-52e1-94dd-4efb79687c60,3254,2870,827
01f3f208-98b1-5d92-be57-89e8a99bf62b,3254,2870,98
4b37518d-e197-5a2c-ae55-c66fef63ff53,3254,2870,94
c33de2bc-f45f-5910-8f07-9dbdcd1f665d,3254,2870,98
71ded9f6-fc10-59c6-a3f4-fcd4c3492127,3254,2870,98
5cdbac45-6053-54c6-8428-97004306f406,3254,2870,98
b79ea827-4ca6-5bb1-94c7-657a9c31dcda,3254,2870,94
ec5c8c3f-8ac2-598c-992f-3b28fec0886f,3254,2870,1811
b11ea5a2-192a-5389-b4ab-0649288c90eb,3254,2870,98
b4f0b51f-80f0-53bd-bd48-742be57b61ba,3254,2870,827
237bedcc-3269-579a-bfb7-a9b514d74c25,3254,2870,890
c175d468-f9bd-5321-b721-ec5d24b5b291,3254,3510,94
b99292c4-318c-50d6-88c2-6458747fa7fe,3254,2870,98
0efccdc5-ad2a-5f0d-8950-019f0f6ad9b6,3254,2870,827
cb2d3e2a-9612-51de-b940-3d14609c0b32,3254,2870,98
c46b9cf7-a010-52e6-9b56-eb638c4b0948,3254,2870,98
0fe0f664-421e-5d63-98bb-9df39c5ce3bf,3254,2870,98
e3caaf1d-5698-5a1f-bb13-b1b28c7d2ead,3254,2870,98
2aa2ba0a-aa40-541d-9a7d-885f2d146dfb,3254,2870,98
340098d1-92b4-574e-a020-95bc1a8b4af8,3254,2870,98
af5fad98-5553-58fa-84a1-f22656a8cde3,3254,2870,98
2941fada-851e-548c-9291-88ae1cdff683,2870,3254,159
0848e525-bfc7-5294-be57-8ccc3a0d7ee9,3254,2870,98
f9747008-aab7-5b33-9cd2-88763800cc6c,3254,2870,98
dc80461f-23bb-5606-8058-f4ff2f33fb32,3254,2870,98
88867c37-0103-5c37-9cc6-ce879cf7c5f1,3254,2870,98
cd3991b0-2e48-5425-bd90-d59cd7022525,3254,2870,98
3455e568-c65a-52d6-95ee-c563f00bdb79,3254,2870,98
f78c32cd-0355-5406-b92a-f26b79e0d834,3254,2870,98
8514e446-02f6-548c-969d-834351f19623,3254,2870,94
9ae342de-13ea-599b-ba10-a1ffdb86c3ff,3254,2870,94
bb6d3c9c-e98c-5a67-bb37-8b745b188a6d,3254,2870,98
b9301610-947c-5594-b6dc-f70fe95d1e35,3254,2870,94
3d6609a4-71ed-5b08-828e-eb38a17fedd6,3254,2870,98
654b3c12-7ec2-5cc0-b6b1-8944937e7169,3254,2870,98
d4d93072-d02b-5f8c-af60-4dfbb10af340,3254,2870,98
612deded-5424-5bc9-a8be-05f569e6b0d5,3254,2870,98
43090649-26f4-5c22-bfc5-dbcf9bfeebd5,3254,2870,98
5da929c4-c9ac-588c-8306-20a90e3296c8,3254,2870,98
1c33b8ee-4312-5804-9cd2-d5f208a91e1b,3254,2870,98
3b43aada-f187-5feb-8b8d-bd9ad8e79b71,3254,2870,98
4212ea35-389c-5fc4-b69a-d45fe5e7cc9b,3254,2870,98
1ad7b706-a2fc-5d7b-b62b-92a03eacdca6,3254,2870,94
45d8036e-f3c1-5076-a8d0-603fc58118ad,3254,2870,153
7242b27f-a583-5c3b-811d-d972366f4129,3254,2870,98
c3c38964-3aa3-5519-9d36-2cd7e3dd7c85,3254,2870,98
b39b0291-3842-5f21-9865-3cdc4f3c50ff,3254,2870,98
7c7f53c1-bfbb-5a11-9366-13a14e4dbd94,3254,2870,98
2b43f3d8-fca9-535e-b997-d32106cb7894,3254,2870,94
3970d9a4-ede1-51fe-a6fe-fd311e7c89e3,3254,2870,98
9180a0ec-ce6f-5515-852f-2a95f33a7aba,3254,2870,98
25de1d24-aecd-54fc-96bb-785ce3b4447a,3254,2870,153
39279666-d0e9-565c-a51b-538cb71e7afe,3254,2870,153
ab52ca8a-4f29-51e7-b2e0-c9a73d6007b5,3254,2870,98
cedb6183-9f9e-5027-beaf-41ec03a283a2,3254,2870,94
b297f90e-9d79-50c0-b2aa-7122bb77dc2d,3254,2870,94
7407ccc6-8e55-5eff-83c2-277353a96f8e,3254,2870,94
07fcfd51-3d94-5d46-a220-6833f9f40177,3254,2870,98
dfca0972-ca78-5a31-82d4-a2aff5743399,3254,2870,98
d47b3177-06b6-5099-bb8a-815cd305101c,3254,2870,94
0dd1ff43-7d66-5e73-8424-cb6c30121364,3254,2870,98
002f52c8-c618-5260-bd8b-619be5226417,3254,2870,153
d82fe8dc-ca54-5b88-80ed-1eecdf7c25c4,3254,2870,98
8e5eac04-b877-5ffa-87f3-9caed09ee25c,3254,2870,98
f507c918-57c2-5569-875d-66ebfc9fe04e,3254,2870,98
b0bdb280-8c05-531e-98d9-f7b5403a6612,3254,2870,98
398f5a33-260b-5aff-8c04-aa8e9f9f1a6d,3254,2870,98
281d3dc4-3c89-50e5-9123-2721a170479a,3254,2870,98
3ef70094-e071-58e4-99c5-36bfb1a3cc4b,3254,2870,98
b1e4b42a-6046-5e34-a710-8fb5ed9ceea5,3254,2870,98
f3670ece-3368-5a1d-8cb3-923e77ec0443,3254,2870,98
a55619a6-fb72-5aeb-9277-e4be03cb94af,3254,2870,98
436783e9-3638-588c-85c3-e255c67e3fa7,3254,2870,98
2021d485-380b-554a-8d55-3fe71bfcc045,3254,2870,98
b714b6e4-40bb-54d5-81a5-ea80c353e969,3254,2870,98
8a21ee47-b702-52dc-b61a-c1e4f6ebe221,3254,2870,98
d50bf3f0-324a-5001-a255-439efc03bc42,3254,2870,98
e5d678e1-c631-5ad7-9ec8-c5806fbd7ee3,3254,2870,98
7a7de35d-2d07-5d5d-8e08-c22a9b4f73ac,3254,2870,98
e6770c38-d366-58ee-8a61-4f010627fde0,3254,2870,98
4996fb7e-1dab-5965-a5b2-da7473732839,3254,2870,98
7a7ed8d8-e348-58ac-bcfd-4a92d798e852,3254,2870,98
f3669b1d-f709-542b-b1ff-792cb8656071,3254,2870,98
54f69711-7c38-5f98-a5ec-bdd78ddb5827,3254,2870,98
f42d3b9e-6060-5250-bda8-6b444188bf7c,3254,2870,153
5da87f1b-942f-57e6-9730-6bc672e802d7,3254,2870,98
6931cdd9-8995-5075-8f7b-b5a466c986b8,3254,2870,98
b0693903-6efa-5f24-92f4-93ffe55c1d57,3254,2870,98
158c148f-a766-5eba-90a9-9749f550d929,3254,2870,98
facc04b3-c850-5559-913b-ba4b144a63ae,3254,2870,98
a6891116-28fa-55e1-b678-c53ea7a73a5b,3254,2870,98
82c0dac5-cb89-5ad5-90c7-d22202a4ad65,3254,2870,98
926f9cea-6ac4-5256-bf23-429be4c37fb3,3254,2870,98
238f6589-d40e-5317-a1ea-1b78f4777690,3254,2870,98
fa77e4a3-632e-5cbe-81df-47134e9ba223,3254,2870,153
63f82742-5664-52ee-a48a-c8b0910d688d,3254,2870,98
5d462e80-dcb7-51ba-a7cc-67cb2531e2ba,3254,2870,98
20c75e7b-8f1d-5b0b-8640-d73adeb52b21,3254,2870,98
cbf7100e-9c18-5a20-aae9-290f407312e3,3254,2870,98
d391c70c-9cea-5413-b7dd-62d2ac13039a,3254,2870,98
29d28c9e-9d7e-566f-bec4-3b0930d5e137,3254,2870,98
c6107769-4a2f-5b6d-b48b-9fbc2d76f944,3254,2870,98
1eb2af04-584e-544e-8a6e-6cd0d4aa4910,3254,2870,98
5cdb5d03-ba72-5af0-807f-8f9b86227514,3254,2870,98
cb651f88-bd84-5e5c-86df-26f486b00a44,3254,2870,94
193f163b-2903-5607-bd66-885cefb26d2f,3254,2870,98
71ea67dc-2ab9-5b25-9f32-4c13bfaa1971,3254,2870,98
1d092c42-1aa3-553b-93ff-c2d59f067f0c,3254,2870,98
2e02f401-9b10-5a8a-a5c5-1a567bf3e393,3254,2870,98
a2cbf9fb-ad36-510b-a4d9-7fef8577a4b5,3254,2870,98
8af2b0da-6f55-5c6b-bc21-f69074a01f92,3254,2870,98
909c800b-eb96-5b91-bacd-e4c7b746888c,3254,2870,98
34045ce6-1176-57f1-aafe-d507a33679d6,3254,2870,98
19fd29aa-ac0e-52dc-b915-5968a6f86106,3254,2870,98
5e80abbd-8fd5-595e-8e78-f40e827acab4,3254,2870,94
8b7b8c73-1e3c-5a94-b5fb-73016c04e4fc,3254,2870,98
c76502fe-a267-51b9-a709-4c3b1701e1aa,3254,2870,94
783ea32d-14ad-5987-8b15-5a62ffeeb535,3254,2870,98
a902c419-9169-5a03-af88-203dcffc2390,3254,2870,98
1e3d814e-2ede-5f89-a115-629de7cf8a04,3254,2870,98
b35fb4ea-2049-5e48-9ca6-0c1673bed5ca,3254,2870,98
8cfcbd30-901d-5551-ac8e-77f73f597308,3254,2870,94
d7865495-30a9-5b77-b6b6-d547e154df3f,3254,2870,98
26548cba-fab2-514f-8ad4-6bebe59bef47,3254,2870,98
3765152f-ba04-5995-92b4-5787b3dd36e8,3254,2870,98
496c81bf-a60d-5bfa-98f7-6958b75b2392,3254,2870,98
121fedc2-0b6e-5bb3-a517-c65c2efc6163,3254,2870,98
7302393f-2d67-5ca0-bb32-50a9f022ed44,3254,2870,94
27de2270-676c-5133-be4e-bc082b51fc3e,3254,2870,94
a4b8567b-987f-559d-8054-78eafed18a4a,3254,2870,98
b013fc98-7320-5fb3-9bb3-44f366527dea,3254,2870,98
0ff4e88a-30c4-53cc-99d9-f20ddf3ee706,3254,2870,98
dbb9d4f9-bdf2-5d07-b59e-7be26430045a,3254,2870,94
1997cde6-0c4b-56b9-a178-d3d76b9f2944,3254,2870,98
458de0d1-cd6e-52a8-bc61-f43f818e5617,3254,2870,153
1eeaa90e-37af-50f8-8f4d-c78f5bacf94a,3254,2870,98
5bad4011-b0cd-5d19-b7f7-bf6a7afd305c,3254,2870,98
971e9b76-8860-5da1-a59e-c7dc017ff7a7,3254,2870,153
a14c962c-6644-5ef1-897c-78ced59a82a6,3254,2870,98
9e6accc1-3c4e-5afc-a89f-5338b135464f,3254,2870,98
e6d47da2-19cf-5726-8002-ec086b678ef6,3254,2870,98
7714a0bb-dd97-5c03-9b8d-cc017d9473a9,3254,2870,94
f3645a7d-297a-586f-851f-83f308760239,3254,2870,98
a3f68388-0e8b-58b4-9c98-41aec278ab8a,3254,2870,94
e213da01-e71d-5834-8d0e-f1dec2000117,3254,2870,98
cb3c94f5-c3b2-50ec-8392-eb0af975976c,3254,2870,98
5bc4bbf9-b113-50d1-bc53-66ae5edc0121,3254,2870,98
b8cac1e5-d3b8-53d7-b6db-76d2ff526f76,3254,2870,153
d4f6a125-7fb8-5cb0-831d-99194cd36b8c,3254,2870,98
20ebd965-3262-5216-83a2-7fd9184e9107,3254,2870,98
403ca810-7d9f-5e31-9766-142df6210771,3254,2870,98
2f0da1df-ca11-5819-b8d2-409dc40fe750,3254,2870,98
695b93ea-eea3-550c-bbf8-59939ba1cbeb,3254,2870,98
67c6dc60-aa54-5aea-9e51-debb257bfa93,3254,2870,98
0db85b67-c950-5e69-b172-e45206bcb067,3254,2870,98
29cc6c23-e613-56b5-bc70-ab782333fc8b,3254,2870,98
bc27e610-9223-5df5-85f5-5bd1aa8f5d17,3254,2870,98
22328a18-1695-5a04-b098-60e2b63a4263,3254,2870,98
d12217f3-5265-5275-9b45-af16e2a95320,3254,2870,94
db0797a8-9823-5aeb-826a-f35b004da47b,3254,2870,98
6315e12a-2d9d-5c9d-88e2-f5d5701206fd,3254,2870,153
a1f016ad-16f0-50d1-b421-91e081fb53ca,3254,2870,98
9a5449b3-3b84-5830-bdb7-f81b18ac5c66,3254,2870,98
47a7310b-4d9a-57ce-b4e9-9159fb3eaf84,3254,2870,98
c65d13db-8096-5eb9-98ff-ac5b3ab8f3ee,3254,2870,98
9aaee868-7a4a-526b-808c-56fb32b1e3c0,3254,2870,98
a7599b32-09b0-53b3-b2bb-999142a8cf31,3254,2870,98
30a64601-7a0c-5349-addf-8847a877c790,3254,2870,98
ff06aa26-96bb-5c6f-843e-a1089d5b93f6,3254,2870,98
54cd90a8-4d78-5ad0-adec-71c8b1e2ba4c,3254,2870,98
8a41beee-7d29-53ef-b794-5726594040ac,3254,2870,98
a5181086-798b-5a5f-8eda-8aaf98b9f66c,3254,2870,98
1acf54c8-a12c-5a9b-b0f7-631663f2887b,3254,2870,98
d8cde588-3e4b-5570-b600-ba41eba28655,3254,2870,94
9e11201c-4a31-5cb3-b0e4-82d5674981af,3254,2870,98
4028497d-7f58-58ed-b031-70de6e6f340e,3254,2870,94
32c105aa-5163-5319-8098-a5abcdf02753,3254,2870,98
6f15db05-2bce-5299-8eb8-9ffc43e2678e,3254,2870,98
a2a680e3-f12a-5370-af08-c9716ea21c43,3254,2870,98
f2c0e6bf-5c7b-5262-87f3-848e1bb279d5,3254,2870,98
efcecea3-a51b-56c7-bd7c-4aabc08499ef,3254,2870,98
57014f8c-898e-57dd-b003-76e8c0b549b5,3254,2870,98
6ff6167b-3e11-5aae-8aeb-216e9df72a0f,3254,2870,94
80c75ada-c7f2-5e7c-b387-7507dd247d8b,3254,2870,98
bc1f9278-2093-5b04-a366-5cfabc9d9953,3254,2870,98
47449165-b04d-5aea-b969-cafab18113fa,3254,2870,98
4ecc3625-0808-5d2e-a3cf-0eeca8561d20,3254,2870,98
358ce16c-f8b0-5640-8df6-d6b3f4e58745,3254,2870,98
d392158d-9f5b-59b9-a111-326e48b79156,3254,2870,94
705f1a4b-66c8-591c-b7b9-248fa88ab977,3254,2870,94
206b4c71-8b2c-55f2-b7f7-ef223f2a67f6,3254,2870,98
e0d40287-6ea9-51a7-8959-17e9a23717cd,3254,2870,94
a63b775a-c9db-5409-828f-e90c8f697d97,3254,2870,98
df5ec366-45f0-5dcc-8e4a-749b9c738bed,3254,2870,98
1acb9c7d-d658-5371-9497-d4102a102317,3254,2870,98
771a109f-e714-5a65-b99f-5cdebfc868bb,3254,2870,98
89ba5c8b-a310-5a3d-ac40-18e4b000d110,3254,2870,98
5927599c-d4dd-5867-a2e6-bba5b491bea8,3254,2870,98
102e2e78-4395-56fe-8b17-473df00cc871,3254,2870,98
5c71a967-c5ef-5984-a6e7-415ee1dab28e,3254,2870,98
e6944d8a-8dcd-56ed-9ae4-770cc0f5ebd1,3254,2870,98
9e915eba-d555-5ff1-91de-9b1778134622,3254,2870,94
bc257134-6772-51d5-abe8-7ae7909168ec,3254,2870,98
a78171f7-d233-523b-ba68-27ffafc463c0,3254,2870,98
58b27291-18ac-5466-a8fb-f95b70b7d468,3254,2870,94
16bf8112-8737-5bcd-ac83-31f12c7fd42f,3254,2870,98
8b45b876-cc3a-53b5-bab2-e407c4f63c13,3254,2870,98
670ecda0-fbf6-59e0-905f-24aa2697196e,3254,2870,98
b19d9dca-5713-5de0-b8ac-eeb459509273,3254,2870,98
51bca59f-126e-55db-a1a1-92db401092c0,3254,2870,98
d33142bb-e675-5db7-83b9-764e3916d471,3254,2870,94
f5d5a222-2ad4-5ef0-ba76-70e31adb7470,3254,2870,94
4d246315-e6cd-5b07-9234-d2e42795aa71,3254,2870,98
00716eb8-499e-5fe3-b71f-98a991274193,3254,2870,98
c25b0ff0-1c69-5892-82b9-9e60cb8a0119,3254,2870,98
6f228d76-39d0-5977-9076-04cd9c39b75b,3254,2870,98
00487450-5210-5b29-99fb-1957de69e2fb,3254,2870,98
5413f6e4-0380-5f53-91c2-8445991e2ac9,3254,2870,98
66ced0ba-9bee-5248-8a51-856467ed4357,3254,2870,98
1fedfb6d-0fd1-56ab-81ab-7cecb8c00b46,3254,2870,94
cef0fa6d-2cef-529b-bb6b-12c9b2de7486,3254,2870,98
ddb7b9b0-d485-5aa1-9969-72e637f01f46,3254,2870,98
428d61e8-168e-5ec5-a975-d962b950b1cf,3254,2870,98
76088576-93cd-5e0c-a53e-9f32eabbc8d6,3254,2870,98
db57eb0a-ad1e-5b6c-8132-cdecc6aa6ed8,3254,2870,98
44be1ee3-c1f3-5bc7-aabf-c8e7f642753a,3254,2870,94
ea63ef64-e565-5283-b278-5416599f9ab0,3254,2870,98
1b0b155e-4d73-5884-b9a3-11d9f401b16b,3254,2870,98
8806cad9-e1fe-5a97-b793-a6cc97256dfb,3254,2870,98
677c9002-3a12-5d34-9297-249c926ddeed,3254,2870,98
4f285e5c-6fea-5c42-bc12-d53f084ce242,3254,2870,98
6b5ec70d-541d-5e78-bae4-55dbbf3b66e8,3254,2870,98
a862a504-744a-5656-a87d-6e54cbaa9248,3254,2870,98
ac469b1b-db1e-5fa0-b38d-7079fba6b341,3254,2870,98
be905c65-8d0e-5b1b-8af3-0202012791cd,3254,2870,98
e329d943-4288-58cb-8ce9-e3f670457470,3254,2870,98
86562327-6e65-532d-9e6c-98a855f05661,3254,2870,98
c068bd09-9495-5ce6-bfef-1f27fa99066f,3254,2870,98
882376fe-f549-5b3d-a447-3d57dbb352d2,3254,2870,98
9608b89b-99a0-5b9e-93df-5d0ee4298728,3254,2870,94
5461c090-4ce9-51ba-abec-03f7d5796131,3254,2870,98
4d9f2060-ab0a-58da-b88a-db57dfb26ebe,3254,2870,98
095a75fa-5842-58b0-90d1-7892a84e903c,3254,2870,98
1c8669a1-094b-5c46-a05f-e318d8500f80,3254,2870,98
f2fc24c3-bddb-5ac6-a4dd-f1328c349203,3254,2870,98
92b5651f-7ca1-5a56-82f7-9f7e24a799dd,3254,2870,98
5877f496-3a86-5404-8c9d-52d76042fa1a,3254,2870,98
03baa58f-86e7-5c0f-a8df-9482d9ae608d,3254,2870,98
a23272f5-16fa-599c-9d3f-d850ea108df8,3254,2870,98
dc6b902f-9f7e-5413-83d4-83f35fd0c262,3254,2870,98
1db27f61-f309-543d-98a2-38f928f5f095,3254,2870,98
ebb0988d-985e-55cb-967d-f4762b40e305,3254,2870,98
0f7fba5f-fd60-5357-a9a4-8f4cbea3a055,3254,2870,98
33e08c71-72fe-523e-aba8-45ea97783a0d,3254,2870,98
62dabe21-9831-5271-be9d-03ece8b9515d,3254,2870,98
790a5097-5df4-5c91-90a6-533144f81bbc,3254,2870,98
f6b152cb-e099-536d-8480-91567b3f0ea3,3254,2870,153
ec606601-2a9d-50df-a200-09aae2c31f1a,3254,2870,98
19e36703-80f8-539b-abfe-a350324aef36,3254,2870,98
19558346-6103-5221-bd8a-ecd00ea2e34b,3254,2870,98
3e5dfe23-fa57-59e2-955a-1652cc78a51d,3254,2870,98
1c26924f-9a0b-562f-b09b-adf126a468c3,3254,2870,98
f9a916b9-570c-57d1-ac3e-5166b7fd1171,3254,2870,94
b0b960f6-dcd3-59c6-a3f6-2b9661a99429,3254,2870,98
071ba8b2-8e87-5024-a062-5a3779e4871c,3254,2870,98
7a763bb6-452c-510d-8850-75255f2da594,3254,2870,98
1ae985ed-2539-5cab-89ed-20a2d547bf04,3254,2870,98
72c6cb23-6626-59a0-afc1-af1b495caa7c,3254,2870,98
a7beee7b-31e9-5e60-bade-a9b28a67c948,3254,2870,98
f1cc890b-3b72-5ffe-9c59-71965dd22a56,3254,2870,153
90b98e76-c998-5852-bce7-5aad3c96bbd0,3254,2870,98
f1323f66-45b4-59da-835e-c0472b768d19,3254,2870,98
c56e44d2-9039-50b3-85fb-466439e97a62,3254,2870,98
fc562ca0-dc15-575e-be13-c3f85a5c1f55,3254,2870,98
8bd600bf-6c9d-5c8a-8390-20f9b51b9c87,3254,2870,153
5a4fbd88-8580-5044-b75f-639dc0dd606a,3254,2870,98
3c377e61-bd74-5b5c-b153-b56deea9f6c9,3254,2870,98
8fe17678-a5db-5564-ba4a-d9de2834a4b7,3254,2870,98
b0e935a8-99b2-5bf0-b4e8-b528b8425316,3254,2870,98
c6f11036-69f9-5408-a91a-c8195cd11374,3254,2870,98
650bbeb2-6e8b-5469-9171-af6c09a112af,3254,2870,98
e678075c-be3e-5d87-82f8-a24f28b5ed21,3254,2870,98
8cce0a5c-7772-52c4-ab02-ccbefaa1f502,3254,2870,98
e4df4eec-740e-5c8e-a2e0-119f146f6ef9,3254,2870,98
0c88f79a-4937-5ab5-8d5d-483bb7041692,3254,2870,98
187666ce-6497-56b1-8d1f-e38bb162d800,3254,2870,98
90363f91-aa54-5dec-9398-2fe14d913075,3254,2870,94
0752cd11-289e-5c02-ac40-e914cb1b6c28,3254,2870,98
43e58c06-eee3-5e11-bf18-2892f9176fed,3254,2870,98
67debde5-7a53-5079-86f1-5afd690fc3dd,3254,2870,98
874e63be-7619-5076-b77e-998638855032,3254,2870,98
9a9a4445-d689-5fda-a596-4e9345f85b3a,3254,2870,98
633b6adb-3b4c-5b7a-a30e-70090390aef6,3254,2870,98
6fcf22d4-2857-5e16-9b32-85cb18551f3b,3254,2870,98
fc35586b-5d62-50ee-ab41-90832deaa553,3254,2870,98
97712b2f-5b1e-5b1c-8b3b-74a089f8d1ee,3254,2870,153
9f933a02-db65-5fe6-aa47-019874612f73,3254,2870,98
5519a2e7-9b93-53b4-9357-ff9797070f0a,3254,2870,98
90567ab5-81e4-5dc8-a856-acc55bbd6285,3254,2870,98
f4b33000-3d6e-56cd-907e-0802def42701,3254,2870,98
b530d0c1-6261-523e-ab0e-9269ad4933dd,3254,2870,98
f8293e1d-8721-58c6-81a5-6bb21b981098,3254,2870,98
10c02dbb-52fc-5d98-9f2c-88b57a5b99b0,3254,2870,98
723be3ea-5806-5006-80ec-f281a9fb9f1c,3254,2870,98
d0e98bc8-d864-5dfe-8637-0a1271dc5c06,3254,2870,94
c0a9d970-1b55-5b33-995a-12d7d06a69dc,3254,2870,98
2c232d54-ca18-5090-b395-5bab2c65fc65,3254,2870,98
23473a89-6c6d-55cc-aef9-64653c7fb397,3254,2870,94
2fb52cdd-6913-5a6a-a355-a1e680871298,3254,2870,98
f7ca03f1-2078-5bce-be97-bd236dcb01d4,3254,2870,98
68cd0786-834b-56a6-8c18-7ccd333236c4,3254,2870,98
d9edde1e-2df1-5990-87de-395b49626ebc,3254,2870,98
67787e3e-b13b-5627-b3be-413d205a5695,3254,2870,98
9140aedd-59b0-56e9-80e1-b15385966ed4,3254,2870,98
42eaf446-5b6c-57fc-b787-62f88bd79f47,3254,2870,98
712b4bd2-3036-58c1-87c2-cda769eb3cdf,3254,2870,98
5f821e33-f19f-53bf-b0f7-e15b8eee19f9,3254,2870,98
4ca2bdbf-e9f6-5db7-bf5e-0357485c13e7,3254,2870,98
a8e3699e-67a3-5141-8ecd-40c8cbc6ca03,3254,2870,98
e8a80849-d0a2-522e-ab57-39b3a1566db1,3254,2870,98
ed50dd07-8d4b-5e80-b63e-69ae084d4b46,3254,2870,98
4c62a5a3-e2e4-5cb6-b699-38b13e211d16,3254,2870,98
c62519e2-ed66-5e99-84f5-dc399a629108,3254,2870,153
d0ee20b2-3a7e-5e25-afad-dfdd8e5921e3,3254,2870,98
0d0035e0-3c44-500d-9476-4386ce584266,3254,2870,98
b0628d41-9420-56aa-aa85-7bf264f91245,3254,2870,98
16eef9ee-5ef4-5dfe-8a9f-9dcc31c702af,3254,2870,98
dd53d9df-c24a-53a8-a555-831179a2fb1c,3254,2870,98
e210943d-5cc3-5066-8f65-d1c337c500de,3254,2870,98
35df2733-3d52-5ee4-a702-24de71490ff5,3254,2870,98
4e017c17-e86c-59cf-8ed7-63aeca50529d,3254,2870,94
b3def579-22ec-58d2-94b3-a9d6fa57763f,3254,2870,94
67638460-ea1b-59d1-8ea0-51ece96fb562,3254,2870,98
d7ae559c-3de4-5dad-8602-a76407f2201c,3254,2870,98
e980808c-747a-5278-a86f-7f2f23187ac2,3254,2870,98
7d64867f-06e0-5721-8a2c-32f5b3054534,3254,2870,98
969a9e3a-92f4-5685-8a29-8691a02533f0,3254,2870,98
edb84e4f-a426-5461-91c3-d25e9f50c660,3254,2870,98
d83d90a2-ebd9-516a-86b0-6e1c590f6add,3254,2870,98
61240e3c-02a5-5f47-8177-05b04b3c4acf,3254,2870,94
6c2b220f-720a-581c-8d41-1c8e5c3e6bae,3254,2870,98
af56e0c3-0bd7-5282-a33b-9cf0b7e9186b,3254,2870,94
e91e19d7-5eb6-5e2e-a41f-a96eb55264dc,3254,2870,98
ae22d4f3-1311-5732-9c68-8d1299f7873c,3254,2870,98
83cdec72-d39e-5185-8a07-372744118696,3254,2870,94
b87c1871-2275-5f60-a0a5-195233a3681e,3254,2870,98
b9b335e0-0937-5780-a853-ec01b40472a0,3254,2870,98
f9437a50-db03-5bfd-bbb2-7cf5755a1541,3254,2870,98
ed8d6450-0e1a-5f55-92cc-baef5abdb00b,3254,2870,98
0a370c39-229f-5bf9-8e75-8573c9a8dd18,3254,2870,98
924d7982-5539-5b50-8e5f-2e84965e1d3e,3254,2870,98
