u_id,i_id,rating,timestamp
1046,3481,1,20/09/1997 6:11
1046,847,1,20/09/1997 6:11
1046,2813,2,20/09/1997 6:11
1046,84,2,20/09/1997 6:11
1046,164,1,20/09/1997 6:11
1046,1811,2,20/09/1997 6:11
1046,150,2,20/09/1997 6:11
1047,172,1,20/09/1997 6:11
1050,3168,1,20/09/1997 6:11
1051,1025,1,20/09/1997 6:11
1051,172,1,20/09/1997 6:11
1054,94,1,20/09/1997 6:11
1054,75,2,20/09/1997 6:11
1054,1025,1,20/09/1997 6:11
1054,3482,1,20/09/1997 6:11
1054,98,1,20/09/1997 6:11
1054,172,1,20/09/1997 6:11
1054,3275,1,20/09/1997 6:11
1054,145,1,20/09/1997 6:11
1055,3470,1,20/09/1997 6:11
1055,3275,1,20/09/1997 6:11
1060,3275,1,20/09/1997 6:11
1067,151,2,20/09/1997 6:11
1067,175,2,20/09/1997 6:11
1068,97,1,20/09/1997 6:11
1068,151,1,20/09/1997 6:11
1070,172,1,20/09/1997 6:11
1071,173,2,20/09/1997 6:11
1072,1025,2,20/09/1997 6:11
1074,107,1,20/09/1997 6:11
1077,847,2,20/09/1997 6:11
1078,115,1,20/09/1997 6:11
1081,91,1,20/09/1997 6:11
1084,151,1,20/09/1997 6:11
1085,94,2,20/09/1997 6:11
1086,3275,1,20/09/1997 6:11
1089,115,1,20/09/1997 6:11
1090,723,1,20/09/1997 6:11
1096,115,1,20/09/1997 6:11
1100,3275,1,20/09/1997 6:11
1102,91,1,20/09/1997 6:11
1102,97,1,20/09/1997 6:11
1102,1025,1,20/09/1997 6:11
1102,172,1,20/09/1997 6:11
1102,106,1,20/09/1997 6:11
1102,3275,1,20/09/1997 6:11
1102,1306,1,20/09/1997 6:11
1102,734,1,20/09/1997 6:11
1103,171,1,20/09/1997 6:11
1104,83,1,20/09/1997 6:11
1105,75,2,20/09/1997 6:11
1105,150,2,20/09/1997 6:11
1106,75,2,20/09/1997 6:11
1108,91,1,20/09/1997 6:11
1109,1025,1,20/09/1997 6:11
1111,97,1,20/09/1997 6:11
1112,151,2,20/09/1997 6:11
1113,173,2,20/09/1997 6:11
1113,3470,1,20/09/1997 6:11
1119,167,1,20/09/1997 6:11
1120,151,1,20/09/1997 6:11
1120,85,1,20/09/1997 6:11
1121,97,2,20/09/1997 6:11
1122,1025,2,20/09/1997 6:11
1126,75,2,20/09/1997 6:11
1126,278,2,20/09/1997 6:11
1127,151,1,20/09/1997 6:11
1129,75,1,20/09/1997 6:11
1129,3481,1,20/09/1997 6:11
1135,3481,1,20/09/1997 6:11
1136,75,1,20/09/1997 6:11
1136,151,1,20/09/1997 6:11
1138,94,2,20/09/1997 6:11
1139,106,1,20/09/1997 6:11
1145,3168,1,20/09/1997 6:11
1149,172,2,20/09/1997 6:11
1149,92,2,20/09/1997 6:11
1151,91,1,20/09/1997 6:11
1153,167,2,20/09/1997 6:11
1154,83,1,20/09/1997 6:11
1157,151,1,20/09/1997 6:11
1159,85,2,20/09/1997 6:11
1160,1811,1,20/09/1997 6:11
1161,91,1,20/09/1997 6:11
1161,173,2,20/09/1997 6:11
1162,159,2,20/09/1997 6:11
1165,3514,1,20/09/1997 6:11
1166,167,2,20/09/1997 6:11
1167,3171,1,20/09/1997 6:11
1179,1306,1,20/09/1997 6:11
1188,173,1,20/09/1997 6:11
1188,106,1,20/09/1997 6:11
1191,115,1,20/09/1997 6:11
1193,91,2,20/09/1997 6:11
1201,106,1,20/09/1997 6:11
1206,107,1,20/09/1997 6:11
1208,83,1,20/09/1997 6:11
1209,3275,1,20/09/1997 6:11
1211,3168,1,20/09/1997 6:11
1212,91,1,20/09/1997 6:11
1212,98,2,20/09/1997 6:11
1214,75,2,20/09/1997 6:11
1215,75,2,20/09/1997 6:11
1218,151,2,20/09/1997 6:11
1218,82,2,20/09/1997 6:11
1220,75,2,20/09/1997 6:11
1221,75,2,20/09/1997 6:11
1223,2813,2,20/09/1997 6:11
1224,1811,2,20/09/1997 6:11
1226,75,2,20/09/1997 6:11
1230,75,2,20/09/1997 6:11
1237,75,2,20/09/1997 6:11
1239,75,2,20/09/1997 6:11
1240,75,2,20/09/1997 6:11
1241,2813,2,20/09/1997 6:11
1242,2813,2,20/09/1997 6:11
1245,75,2,20/09/1997 6:11
1246,150,2,20/09/1997 6:11
1247,75,2,20/09/1997 6:11
1249,75,2,20/09/1997 6:11
1250,75,2,20/09/1997 6:11
1251,2813,2,20/09/1997 6:11
1253,75,2,20/09/1997 6:11
1254,75,2,20/09/1997 6:11
1257,151,2,20/09/1997 6:11
1263,278,2,20/09/1997 6:11
1265,75,2,20/09/1997 6:11
1267,75,2,20/09/1997 6:11
1268,112,2,20/09/1997 6:11
1269,75,2,20/09/1997 6:11
1272,75,2,20/09/1997 6:11
1272,1811,2,20/09/1997 6:11
1273,75,2,20/09/1997 6:11
1275,75,2,20/09/1997 6:11
1278,140,2,20/09/1997 6:11
1285,75,2,20/09/1997 6:11
1286,75,2,20/09/1997 6:11
1289,94,2,20/09/1997 6:11
1289,75,2,20/09/1997 6:11
1290,75,2,20/09/1997 6:11
1295,75,2,20/09/1997 6:11
1298,75,2,20/09/1997 6:11
1300,75,2,20/09/1997 6:11
1300,109,2,20/09/1997 6:11
1308,75,2,20/09/1997 6:11
1310,75,2,20/09/1997 6:11
1315,75,2,20/09/1997 6:11
1317,75,2,20/09/1997 6:11
1319,75,2,20/09/1997 6:11
1324,75,2,20/09/1997 6:11
1325,2813,2,20/09/1997 6:11
1326,75,2,20/09/1997 6:11
1327,75,2,20/09/1997 6:11
1328,75,2,20/09/1997 6:11
1329,75,2,20/09/1997 6:11
1330,75,2,20/09/1997 6:11
1333,75,2,20/09/1997 6:11
1334,94,2,20/09/1997 6:11
1334,106,2,20/09/1997 6:11
1337,75,2,20/09/1997 6:11
1340,94,2,20/09/1997 6:11
1341,97,2,20/09/1997 6:11
1341,94,2,20/09/1997 6:11
1341,75,2,20/09/1997 6:11
1341,140,2,20/09/1997 6:11
1342,75,2,20/09/1997 6:11
1344,75,2,20/09/1997 6:11
1345,75,2,20/09/1997 6:11
1346,75,2,20/09/1997 6:11
1348,75,2,20/09/1997 6:11
1350,75,2,20/09/1997 6:11
1351,112,2,20/09/1997 6:11
1354,97,2,20/09/1997 6:11
1354,94,2,20/09/1997 6:11
1354,75,2,20/09/1997 6:11
1354,115,2,20/09/1997 6:11
1354,172,2,20/09/1997 6:11
1354,106,2,20/09/1997 6:11
1354,82,2,20/09/1997 6:11
1354,119,2,20/09/1997 6:11
1355,1811,2,20/09/1997 6:11
1357,278,2,20/09/1997 6:11
1361,75,2,20/09/1997 6:11
1363,75,2,20/09/1997 6:11
1365,75,2,20/09/1997 6:11
1367,75,2,20/09/1997 6:11
1369,75,2,20/09/1997 6:11
1372,94,2,20/09/1997 6:11
1372,75,2,20/09/1997 6:11
1376,75,2,20/09/1997 6:11
1378,75,2,20/09/1997 6:11
1379,75,2,20/09/1997 6:11
1380,75,2,20/09/1997 6:11
1381,75,2,20/09/1997 6:11
1382,75,2,20/09/1997 6:11
1383,75,2,20/09/1997 6:11
1384,75,2,20/09/1997 6:11
1388,112,2,20/09/1997 6:11
1389,75,2,20/09/1997 6:11
1389,85,2,20/09/1997 6:11
1389,1811,2,20/09/1997 6:11
1390,94,2,20/09/1997 6:11
1390,75,2,20/09/1997 6:11
1390,150,2,20/09/1997 6:11
1392,1811,2,20/09/1997 6:11
1393,75,2,20/09/1997 6:11
1394,75,2,20/09/1997 6:11
1397,75,2,20/09/1997 6:11
1397,109,2,20/09/1997 6:11
1401,75,2,20/09/1997 6:11
1402,2813,2,20/09/1997 6:11
1403,75,2,20/09/1997 6:11
1404,2813,2,20/09/1997 6:11
1406,75,2,20/09/1997 6:11
1407,75,2,20/09/1997 6:11
1407,98,2,20/09/1997 6:11
1407,83,2,20/09/1997 6:11
1407,2813,2,20/09/1997 6:11
1407,84,2,20/09/1997 6:11
1407,278,2,20/09/1997 6:11
1408,75,2,20/09/1997 6:11
1411,75,2,20/09/1997 6:11
1413,75,2,20/09/1997 6:11
1414,94,2,20/09/1997 6:11
1415,75,2,20/09/1997 6:11
1417,150,2,20/09/1997 6:11
1418,75,2,20/09/1997 6:11
1419,75,2,20/09/1997 6:11
1420,75,2,20/09/1997 6:11
1421,75,2,20/09/1997 6:11
1422,75,2,20/09/1997 6:11
1424,75,2,20/09/1997 6:11
1425,91,2,20/09/1997 6:11
1425,97,2,20/09/1997 6:11
1425,94,2,20/09/1997 6:11
1425,75,2,20/09/1997 6:11
1425,151,2,20/09/1997 6:11
1425,115,2,20/09/1997 6:11
1425,1971,2,20/09/1997 6:11
1425,119,2,20/09/1997 6:11
1425,1016,2,20/09/1997 6:11
1426,75,2,20/09/1997 6:11
1428,94,2,20/09/1997 6:11
1438,94,2,20/09/1997 6:11
1443,151,2,20/09/1997 6:11
1451,151,2,20/09/1997 6:11
1465,83,2,20/09/1997 6:11
1469,94,2,20/09/1997 6:11
1470,94,2,20/09/1997 6:11
1500,97,2,20/09/1997 6:11
1512,94,2,20/09/1997 6:11
1516,94,2,20/09/1997 6:11
1557,172,2,20/09/1997 6:11
1558,172,2,20/09/1997 6:11
1559,172,2,20/09/1997 6:11
1560,172,2,20/09/1997 6:11
1561,172,2,20/09/1997 6:11
1562,172,2,20/09/1997 6:11
1563,172,2,20/09/1997 6:11
1564,172,2,20/09/1997 6:11
1565,172,2,20/09/1997 6:11
1566,172,2,20/09/1997 6:11
1567,172,2,20/09/1997 6:11
1568,172,2,20/09/1997 6:11
1569,172,2,20/09/1997 6:11
1570,172,2,20/09/1997 6:11
1571,172,2,20/09/1997 6:11
1572,172,2,20/09/1997 6:11
1573,172,2,20/09/1997 6:11
1574,172,2,20/09/1997 6:11
1575,172,2,20/09/1997 6:11
1576,172,2,20/09/1997 6:11
1577,172,2,20/09/1997 6:11
1578,97,2,20/09/1997 6:11
1578,151,2,20/09/1997 6:11
1578,172,2,20/09/1997 6:11
1578,106,2,20/09/1997 6:11
1578,92,2,20/09/1997 6:11
1579,172,2,20/09/1997 6:11
1581,172,2,20/09/1997 6:11
1582,172,2,20/09/1997 6:11
1583,172,2,20/09/1997 6:11
1584,172,2,20/09/1997 6:11
1585,172,2,20/09/1997 6:11
1586,172,2,20/09/1997 6:11
1587,172,2,20/09/1997 6:11
1588,172,2,20/09/1997 6:11
1589,172,2,20/09/1997 6:11
1590,172,2,20/09/1997 6:11
1591,172,2,20/09/1997 6:11
1592,172,2,20/09/1997 6:11
1593,172,2,20/09/1997 6:11
1594,172,2,20/09/1997 6:11
1595,172,2,20/09/1997 6:11
1596,172,2,20/09/1997 6:11
1597,172,2,20/09/1997 6:11
1598,172,2,20/09/1997 6:11
1599,172,2,20/09/1997 6:11
1600,172,2,20/09/1997 6:11
1601,172,2,20/09/1997 6:11
1602,172,2,20/09/1997 6:11
1603,172,2,20/09/1997 6:11
1604,172,2,20/09/1997 6:11
1605,172,2,20/09/1997 6:11
1606,172,2,20/09/1997 6:11
1607,172,2,20/09/1997 6:11
1608,172,2,20/09/1997 6:11
1609,172,2,20/09/1997 6:11
1610,172,2,20/09/1997 6:11
1611,172,2,20/09/1997 6:11
1612,172,2,20/09/1997 6:11
1613,172,2,20/09/1997 6:11
1614,172,2,20/09/1997 6:11
1615,172,2,20/09/1997 6:11
1616,172,2,20/09/1997 6:11
1617,172,2,20/09/1997 6:11
1618,172,2,20/09/1997 6:11
1619,172,2,20/09/1997 6:11
1620,172,2,20/09/1997 6:11
1621,172,2,20/09/1997 6:11
1622,172,2,20/09/1997 6:11
1623,172,2,20/09/1997 6:11
1624,172,2,20/09/1997 6:11
1625,172,2,20/09/1997 6:11
1626,172,2,20/09/1997 6:11
1627,172,2,20/09/1997 6:11
1628,172,2,20/09/1997 6:11
1629,172,2,20/09/1997 6:11
1630,172,2,20/09/1997 6:11
1631,172,2,20/09/1997 6:11
1632,172,2,20/09/1997 6:11
1633,172,2,20/09/1997 6:11
1634,172,2,20/09/1997 6:11
1635,172,2,20/09/1997 6:11
1636,172,2,20/09/1997 6:11
1637,172,2,20/09/1997 6:11
1638,172,2,20/09/1997 6:11
1639,172,2,20/09/1997 6:11
1640,172,2,20/09/1997 6:11
1641,172,2,20/09/1997 6:11
1642,172,2,20/09/1997 6:11
1643,172,2,20/09/1997 6:11
1644,172,2,20/09/1997 6:11
1645,172,2,20/09/1997 6:11
1646,172,2,20/09/1997 6:11
1647,172,2,20/09/1997 6:11
1648,172,2,20/09/1997 6:11
1649,172,2,20/09/1997 6:11
1650,172,2,20/09/1997 6:11
1651,172,2,20/09/1997 6:11
1652,172,2,20/09/1997 6:11
1653,172,2,20/09/1997 6:11
1654,172,2,20/09/1997 6:11
1655,172,2,20/09/1997 6:11
1656,172,2,20/09/1997 6:11
1657,172,2,20/09/1997 6:11
1658,172,2,20/09/1997 6:11
1659,172,2,20/09/1997 6:11
1660,172,2,20/09/1997 6:11
1661,172,2,20/09/1997 6:11
1662,172,2,20/09/1997 6:11
1663,172,2,20/09/1997 6:11
1664,172,2,20/09/1997 6:11
1665,172,2,20/09/1997 6:11
1666,172,2,20/09/1997 6:11
1667,172,2,20/09/1997 6:11
1668,172,2,20/09/1997 6:11
1669,172,2,20/09/1997 6:11
1670,172,2,20/09/1997 6:11
1671,172,2,20/09/1997 6:11
1672,172,2,20/09/1997 6:11
1673,172,2,20/09/1997 6:11
1674,172,2,20/09/1997 6:11
1675,151,2,20/09/1997 6:11
1676,172,2,20/09/1997 6:11
1677,172,2,20/09/1997 6:11
1678,172,2,20/09/1997 6:11
1679,172,2,20/09/1997 6:11
1680,172,2,20/09/1997 6:11
1681,172,2,20/09/1997 6:11
1682,172,2,20/09/1997 6:11
1683,172,2,20/09/1997 6:11
1684,172,2,20/09/1997 6:11
1685,172,2,20/09/1997 6:11
1686,172,2,20/09/1997 6:11
1687,172,2,20/09/1997 6:11
1688,75,2,20/09/1997 6:11
1689,172,2,20/09/1997 6:11
1690,172,2,20/09/1997 6:11
1691,172,2,20/09/1997 6:11
1692,172,2,20/09/1997 6:11
1693,172,2,20/09/1997 6:11
1694,172,2,20/09/1997 6:11
1695,172,2,20/09/1997 6:11
1696,172,2,20/09/1997 6:11
1697,172,2,20/09/1997 6:11
1698,172,2,20/09/1997 6:11
1699,172,2,20/09/1997 6:11
1700,172,2,20/09/1997 6:11
1701,172,2,20/09/1997 6:11
1702,172,2,20/09/1997 6:11
1703,172,2,20/09/1997 6:11
1704,172,2,20/09/1997 6:11
1705,172,2,20/09/1997 6:11
1706,172,2,20/09/1997 6:11
1707,172,2,20/09/1997 6:11
1708,172,2,20/09/1997 6:11
1709,172,2,20/09/1997 6:11
1710,172,2,20/09/1997 6:11
1711,172,2,20/09/1997 6:11
1712,172,2,20/09/1997 6:11
1713,172,2,20/09/1997 6:11
1714,97,2,20/09/1997 6:11
1715,172,2,20/09/1997 6:11
1716,172,2,20/09/1997 6:11
1717,172,2,20/09/1997 6:11
1718,92,2,20/09/1997 6:11
1719,172,2,20/09/1997 6:11
1720,172,2,20/09/1997 6:11
1721,172,2,20/09/1997 6:11
1722,172,2,20/09/1997 6:11
1723,172,2,20/09/1997 6:11
1724,172,2,20/09/1997 6:11
1725,172,2,20/09/1997 6:11
1726,172,2,20/09/1997 6:11
1727,75,2,20/09/1997 6:11
1728,172,2,20/09/1997 6:11
1729,172,2,20/09/1997 6:11
1730,172,2,20/09/1997 6:11
1731,172,2,20/09/1997 6:11
1732,75,2,20/09/1997 6:11
1733,172,2,20/09/1997 6:11
1734,172,2,20/09/1997 6:11
1735,94,2,20/09/1997 6:11
1736,172,2,20/09/1997 6:11
1737,172,2,20/09/1997 6:11
1738,172,2,20/09/1997 6:11
1739,172,2,20/09/1997 6:11
1740,172,2,20/09/1997 6:11
1741,94,2,20/09/1997 6:11
1741,172,2,20/09/1997 6:11
1742,172,2,20/09/1997 6:11
1743,75,2,20/09/1997 6:11
1744,172,2,20/09/1997 6:11
1745,172,2,20/09/1997 6:11
1746,172,2,20/09/1997 6:11
1747,172,2,20/09/1997 6:11
1748,172,2,20/09/1997 6:11
1749,172,2,20/09/1997 6:11
1750,172,2,20/09/1997 6:11
1751,172,2,20/09/1997 6:11
1752,172,2,20/09/1997 6:11
1753,172,2,20/09/1997 6:11
1754,172,2,20/09/1997 6:11
1755,172,2,20/09/1997 6:11
1756,172,2,20/09/1997 6:11
1757,172,2,20/09/1997 6:11
1758,172,2,20/09/1997 6:11
1759,172,2,20/09/1997 6:11
1760,172,2,20/09/1997 6:11
1761,172,2,20/09/1997 6:11
1762,172,2,20/09/1997 6:11
1763,172,2,20/09/1997 6:11
1764,172,2,20/09/1997 6:11
1765,172,2,20/09/1997 6:11
1766,172,2,20/09/1997 6:11
1767,172,2,20/09/1997 6:11
1768,172,2,20/09/1997 6:11
1769,172,2,20/09/1997 6:11
1770,172,2,20/09/1997 6:11
1771,172,2,20/09/1997 6:11
1772,172,2,20/09/1997 6:11
1773,172,2,20/09/1997 6:11
1774,172,2,20/09/1997 6:11
1775,172,2,20/09/1997 6:11
1776,172,2,20/09/1997 6:11
1777,172,2,20/09/1997 6:11
1778,172,2,20/09/1997 6:11
1779,172,2,20/09/1997 6:11
1780,172,2,20/09/1997 6:11
1781,172,2,20/09/1997 6:11
1782,172,2,20/09/1997 6:11
1783,172,2,20/09/1997 6:11
1784,172,2,20/09/1997 6:11
1785,172,2,20/09/1997 6:11
1786,172,2,20/09/1997 6:11
1787,172,2,20/09/1997 6:11
1788,172,2,20/09/1997 6:11
1789,172,2,20/09/1997 6:11
1790,172,2,20/09/1997 6:11
1791,172,2,20/09/1997 6:11
1792,172,2,20/09/1997 6:11
1793,172,2,20/09/1997 6:11
1794,172,2,20/09/1997 6:11
1795,172,2,20/09/1997 6:11
1796,151,2,20/09/1997 6:11
1796,172,2,20/09/1997 6:11
1797,172,2,20/09/1997 6:11
1798,75,2,20/09/1997 6:11
1799,172,2,20/09/1997 6:11
1800,172,2,20/09/1997 6:11
1801,75,2,20/09/1997 6:11
1802,97,2,20/09/1997 6:11
1802,94,2,20/09/1997 6:11
1802,151,2,20/09/1997 6:11
1802,115,2,20/09/1997 6:11
1802,106,2,20/09/1997 6:11
1802,119,2,20/09/1997 6:11
1803,75,2,20/09/1997 6:11
1804,172,2,20/09/1997 6:11
1805,172,2,20/09/1997 6:11
1806,172,2,20/09/1997 6:11
1807,75,2,20/09/1997 6:11
1808,172,2,20/09/1997 6:11
1809,172,2,20/09/1997 6:11
1810,172,2,20/09/1997 6:11
1811,172,2,20/09/1997 6:11
1812,172,2,20/09/1997 6:11
1813,172,2,20/09/1997 6:11
1814,172,2,20/09/1997 6:11
1815,172,2,20/09/1997 6:11
1816,172,2,20/09/1997 6:11
1817,172,2,20/09/1997 6:11
1818,172,2,20/09/1997 6:11
1819,172,2,20/09/1997 6:11
1820,172,2,20/09/1997 6:11
1821,172,2,20/09/1997 6:11
1822,172,2,20/09/1997 6:11
1823,172,2,20/09/1997 6:11
1824,172,2,20/09/1997 6:11
1825,172,2,20/09/1997 6:11
1826,172,2,20/09/1997 6:11
1827,172,2,20/09/1997 6:11
1828,172,2,20/09/1997 6:11
1829,172,2,20/09/1997 6:11
1830,172,2,20/09/1997 6:11
1831,172,2,20/09/1997 6:11
1832,172,2,20/09/1997 6:11
1833,172,2,20/09/1997 6:11
1834,97,2,20/09/1997 6:11
1835,172,2,20/09/1997 6:11
1836,172,2,20/09/1997 6:11
1837,172,2,20/09/1997 6:11
1838,172,2,20/09/1997 6:11
1839,172,2,20/09/1997 6:11
1840,172,2,20/09/1997 6:11
1841,172,2,20/09/1997 6:11
1842,172,2,20/09/1997 6:11
1843,172,2,20/09/1997 6:11
1844,172,2,20/09/1997 6:11
1845,172,2,20/09/1997 6:11
1846,172,2,20/09/1997 6:11
1847,172,2,20/09/1997 6:11
1848,172,2,20/09/1997 6:11
1849,172,2,20/09/1997 6:11
1850,172,2,20/09/1997 6:11
1851,172,2,20/09/1997 6:11
1852,172,2,20/09/1997 6:11
1853,172,2,20/09/1997 6:11
1854,172,2,20/09/1997 6:11
1855,172,2,20/09/1997 6:11
1856,172,2,20/09/1997 6:11
1857,172,2,20/09/1997 6:11
1858,172,2,20/09/1997 6:11
1859,172,2,20/09/1997 6:11
1860,172,2,20/09/1997 6:11
1861,172,2,20/09/1997 6:11
1862,172,2,20/09/1997 6:11
1863,172,2,20/09/1997 6:11
1864,172,2,20/09/1997 6:11
1867,151,2,20/09/1997 6:11
1884,94,2,20/09/1997 6:11
1893,97,2,20/09/1997 6:11
1908,91,2,20/09/1997 6:11
1919,75,2,20/09/1997 6:11
1926,97,2,20/09/1997 6:11
1931,94,2,20/09/1997 6:11
1931,75,2,20/09/1997 6:11
1931,278,2,20/09/1997 6:11
1933,75,2,20/09/1997 6:11
1937,171,2,20/09/1997 6:11
1938,151,2,20/09/1997 6:11
1939,828,2,20/09/1997 6:11
1990,82,2,20/09/1997 6:11
1992,82,2,20/09/1997 6:11
1994,82,2,20/09/1997 6:11
1996,82,2,20/09/1997 6:11
2021,75,2,20/09/1997 6:11
2032,114,2,20/09/1997 6:11
2032,159,2,20/09/1997 6:11
2037,151,2,20/09/1997 6:11
2043,97,2,20/09/1997 6:11
2043,159,2,20/09/1997 6:11
2058,151,2,20/09/1997 6:11
2067,140,2,20/09/1997 6:11
2096,114,2,20/09/1997 6:11
2097,75,2,20/09/1997 6:11
2098,75,2,20/09/1997 6:11
2109,97,2,20/09/1997 6:11
2118,97,2,20/09/1997 6:11
2120,151,2,20/09/1997 6:11
2122,106,2,20/09/1997 6:11
2129,97,2,20/09/1997 6:11
2141,106,2,20/09/1997 6:11
2160,97,2,20/09/1997 6:11
2175,115,2,20/09/1997 6:11
2209,97,2,20/09/1997 6:11
2239,94,2,20/09/1997 6:11
2241,75,2,20/09/1997 6:11
2242,106,2,20/09/1997 6:11
2248,94,2,20/09/1997 6:11
2267,97,2,20/09/1997 6:11
2267,151,2,20/09/1997 6:11
2267,115,2,20/09/1997 6:11
2267,106,2,20/09/1997 6:11
2267,171,2,20/09/1997 6:11
2288,94,2,20/09/1997 6:11
2292,75,2,20/09/1997 6:11
2299,106,2,20/09/1997 6:11
2301,84,2,20/09/1997 6:11
2305,75,2,20/09/1997 6:11
2309,94,2,20/09/1997 6:11
2310,97,2,20/09/1997 6:11
2319,94,2,20/09/1997 6:11
2319,175,2,20/09/1997 6:11
2325,94,2,20/09/1997 6:11
2326,75,2,20/09/1997 6:11
2333,84,2,20/09/1997 6:11
2335,97,2,20/09/1997 6:11
2335,85,2,20/09/1997 6:11
2335,131,2,20/09/1997 6:11
2338,115,2,20/09/1997 6:11
2341,94,2,20/09/1997 6:11
2346,151,2,20/09/1997 6:11
2360,94,2,20/09/1997 6:11
2361,94,2,20/09/1997 6:11
2362,94,2,20/09/1997 6:11
2363,97,2,20/09/1997 6:11
2364,75,2,20/09/1997 6:11
2365,75,2,20/09/1997 6:11
2373,94,2,20/09/1997 6:11
2374,75,2,20/09/1997 6:11
2376,94,2,20/09/1997 6:11
2377,94,2,20/09/1997 6:11
2382,94,2,20/09/1997 6:11
2383,106,2,20/09/1997 6:11
2384,75,2,20/09/1997 6:11
2386,94,2,20/09/1997 6:11
2392,94,2,20/09/1997 6:11
2393,75,2,20/09/1997 6:11
2397,75,2,20/09/1997 6:11
2405,94,2,20/09/1997 6:11
2406,151,2,20/09/1997 6:11
2414,115,2,20/09/1997 6:11
2416,97,2,20/09/1997 6:11
2418,87,2,20/09/1997 6:11
2422,151,2,20/09/1997 6:11
2447,164,2,20/09/1997 6:11
2462,164,2,20/09/1997 6:11
2464,164,2,20/09/1997 6:11
2465,164,2,20/09/1997 6:11
2472,115,2,20/09/1997 6:11
2488,164,2,20/09/1997 6:11
2493,94,2,20/09/1997 6:11
2494,164,2,20/09/1997 6:11
2500,94,2,20/09/1997 6:11
2505,164,2,20/09/1997 6:11
2514,164,2,20/09/1997 6:11
2516,164,2,20/09/1997 6:11
2527,164,2,20/09/1997 6:11
2534,164,2,20/09/1997 6:11
2551,94,2,20/09/1997 6:11
2557,164,2,20/09/1997 6:11
2565,84,2,20/09/1997 6:11
2569,151,2,20/09/1997 6:11
2574,75,2,20/09/1997 6:11
2582,97,2,20/09/1997 6:11
2585,151,2,20/09/1997 6:11
2588,2062,2,20/09/1997 6:11
2588,1400,2,20/09/1997 6:11
2591,94,2,20/09/1997 6:11
2591,151,2,20/09/1997 6:11
2592,106,2,20/09/1997 6:11
2603,585,2,20/09/1997 6:11
2604,106,2,20/09/1997 6:11
2608,94,2,20/09/1997 6:11
2626,97,2,20/09/1997 6:11
2627,97,2,20/09/1997 6:11
2629,97,2,20/09/1997 6:11
2640,97,2,20/09/1997 6:11
2641,97,2,20/09/1997 6:11
2642,97,2,20/09/1997 6:11
2655,97,2,20/09/1997 6:11
2660,97,2,20/09/1997 6:11
2661,97,2,20/09/1997 6:11
2662,97,2,20/09/1997 6:11
2680,171,2,20/09/1997 6:11
2682,828,2,20/09/1997 6:11
2696,114,2,20/09/1997 6:11
2696,75,2,20/09/1997 6:11
2710,119,2,20/09/1997 6:11
2711,119,2,20/09/1997 6:11
2716,94,2,20/09/1997 6:11
2718,94,2,20/09/1997 6:11
2722,97,2,20/09/1997 6:11
2753,94,2,20/09/1997 6:11
2761,171,2,20/09/1997 6:11
2768,94,2,20/09/1997 6:11
2775,114,2,20/09/1997 6:11
2808,106,2,20/09/1997 6:11
2813,94,2,20/09/1997 6:11
2821,97,2,20/09/1997 6:11
2825,97,2,20/09/1997 6:11
2833,151,2,20/09/1997 6:11
2835,115,2,20/09/1997 6:11
2839,150,2,20/09/1997 6:11
2840,151,2,20/09/1997 6:11
2846,94,2,20/09/1997 6:11
2847,94,2,20/09/1997 6:11
2864,94,2,20/09/1997 6:11
2887,95,2,20/09/1997 6:11
2890,97,2,20/09/1997 6:11
2894,131,2,20/09/1997 6:11
2898,97,2,20/09/1997 6:11
2899,150,2,20/09/1997 6:11
2900,97,2,20/09/1997 6:11
2904,97,2,20/09/1997 6:11
2909,97,2,20/09/1997 6:11
2911,94,2,20/09/1997 6:11
2912,150,2,20/09/1997 6:11
2913,150,2,20/09/1997 6:11
2916,151,2,20/09/1997 6:11
2920,119,2,20/09/1997 6:11
2924,97,2,20/09/1997 6:11
2925,151,2,20/09/1997 6:11
2927,94,2,20/09/1997 6:11
2930,150,2,20/09/1997 6:11
2938,151,2,20/09/1997 6:11
2939,97,2,20/09/1997 6:11
2942,97,2,20/09/1997 6:11
2943,150,2,20/09/1997 6:11
2945,94,2,20/09/1997 6:11
2946,94,2,20/09/1997 6:11
2951,106,2,20/09/1997 6:11
2952,151,2,20/09/1997 6:11
2953,106,2,20/09/1997 6:11
2955,97,2,20/09/1997 6:11
2960,97,2,20/09/1997 6:11
2973,94,2,20/09/1997 6:11
2974,115,2,20/09/1997 6:11
2989,115,2,20/09/1997 6:11
2995,114,2,20/09/1997 6:11
3012,159,2,20/09/1997 6:11
3015,97,2,20/09/1997 6:11
3016,97,2,20/09/1997 6:11
3040,97,2,20/09/1997 6:11
3047,94,2,20/09/1997 6:11
3063,94,2,20/09/1997 6:11
3067,97,2,20/09/1997 6:11
3067,151,2,20/09/1997 6:11
3067,153,2,20/09/1997 6:11
3067,171,2,20/09/1997 6:11
3067,159,2,20/09/1997 6:11
3067,119,2,20/09/1997 6:11
3067,174,2,20/09/1997 6:11
3070,115,2,20/09/1997 6:11
3078,102,2,20/09/1997 6:11
3078,95,2,20/09/1997 6:11
3078,103,2,20/09/1997 6:11
3098,151,2,20/09/1997 6:11
3108,94,2,20/09/1997 6:11
3113,97,2,20/09/1997 6:11
3149,94,2,20/09/1997 6:11
3158,1401,2,20/09/1997 6:11
